"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-08-06","Valid",100,14.3340507443848,85.6659492556152,200,322,0,1.6700006,1.5129392,1.2773311,1.6468227,1.144702,2.6747437,1.7753067
"2019-08-07","Valid",95.5,10.8138386425781,84.6861613574219,150,283,0,1.4100003,1.2927363,1.1102159,1.5619879,1.1370103,2.490689,1.7400763
"2019-08-08","Valid",92.3,8.360906640625,83.939093359375,178,300,0,1.3300002,1.0873754,0.9957268,1.5140114,1.0359421,2.3735476,1.6422973
"2019-08-09","Valid",92.8,9.53957812500001,83.260421875,128,311,13,1.4300003,1.0219197,0.85232687,1.4016426,1.0541272,2.309949,1.5069463
"2019-08-10","Valid",86.7,3.94625000000001,82.75375,133,283,0,1.3700004,0.8139038,0.7672348,1.2970841,0.93109274,2.1755404,1.6313324
"2019-08-11","Valid",82.6,0,82.6,144,289,0,1.3400004,0.73074913,0.67893267,1.2681935,0.90728474,2.2147634,1.5473454
"2019-08-12","Valid",83.4,0.79887500000001,82.601125,161,283,0,1.3600004,0.68451023,0.6048846,1.2355556,0.90722466,2.1298103,1.5233016
"2019-08-13","Valid",118,35.3458875,82.6541125,211,289,99,1.4500005,0.6724005,0.5586772,1.2592666,0.9393492,2.1053014,1.4741876
"2019-08-14","Valid",136,53.2215402016853,82.7784597983147,178,289,0,1.3600004,1.0393591,0.77843475,1.4539227,1.2528694,2.1314654,1.7529924
"2019-08-15","Valid",125,42.0947643963215,82.9052356036785,172,289,0,1.5600004,0.818202,0.7206354,1.3814228,1.3666496,2.1509852,1.6614072
"2019-08-16","Valid",111,28.0121221541,82.9878778459,150,267,0,1.7000003,0.73487663,0.6286268,1.3615108,1.3526661,2.12744,1.6507876
"2019-08-17","Valid",107,24.0487072846332,82.9512927153668,183,289,15,1.5700004,0.7049589,0.6122823,1.373666,1.2413526,2.138884,1.6684377
"2019-08-18","Valid",101,18.9561757162753,82.0438242837247,200,278,43,1.4300003,0.74122,0.6014724,1.3398321,1.221751,2.1374354,1.5824733
"2019-08-19","Valid",107,25.9971614326786,81.0028385673214,183,311,0,1.4600003,0.83268166,0.66072416,1.4141042,1.2039595,2.1353312,1.5698984
"2019-08-20","Valid",104,24.1825555631995,79.8174444368005,200,322,0,1.7300005,0.6794057,0.57947874,1.2894862,1.1585393,2.0784755,1.556787
"2019-08-21","Valid",98.9,20.4118132072804,78.4881867927196,156,267,91,1.4900002,0.6317034,0.49111462,1.2662504,1.1257117,2.0724204,1.541558
"2019-08-22","Valid",93,15.8269216306266,77.1730783693734,183,283,0,1.3900001,0.91025376,0.7473712,1.4386518,1.0961423,2.0558271,1.6668797
"2019-08-23","Valid",89.5,13.4682936547315,76.0317063452685,144,278,0,1.3600004,0.7194896,0.6703253,1.3198752,1.0826423,2.1156142,1.370821
"2019-08-24","Valid",89.4,14.4562634105205,74.9437365894795,122,256,0,1.2200003,0.66406775,0.609087,1.3352523,0.99152684,2.089255,1.5566478
"2019-08-25","Valid",83.3,9.28109557894108,74.0189044210589,117,250,0,1.0100005,0.6624541,0.6265526,1.331023,0.96205497,2.1116407,1.5170484
"2019-08-26","Valid",82.2,8.88902224750387,73.3109777524961,133,267,3,0.8900001,0.68033504,0.65403223,1.2805469,0.9396181,1.98525,1.5623989
"2019-08-27","Valid",91.6,19.0240443216258,72.5759556783742,183,250,117,0.99000025,0.6995497,0.665153,1.2136207,0.9258406,1.9936545,1.4902818
"2019-08-28","Valid",89.7,17.9575740977036,71.7424259022964,128,283,0,1.0100005,1.142297,1.0091681,1.3946962,1.1666453,1.9843025,1.6278212
"2019-08-29","Valid",81.4,10.5119643961661,70.888035603834,106,250,0,1.1200004,0.84158564,0.9365878,1.9200914,0.9489627,1.959449,1.5777383
"2019-08-30","Valid",83.7,13.6677824553147,70.0322175446854,150,294,0,1.0600004,0.82293224,0.886544,1.2421775,0.932595,1.9733508,1.6750469
"2019-08-31","Valid",81,11.8767749516915,69.1232250483085,117,256,0,1.0400002,0.8034396,0.82028913,1.1413603,0.914701,1.8369327,1.5644689
"2019-09-01","Valid",80.5,12.3194864342611,68.1805135657389,139,244,25,0.99000025,0.799387,0.83002996,1.197412,0.85759115,1.8556736,1.7038689
"2019-09-02","Valid",77.5,10.1967420910931,67.3032579089069,139,244,0,1.0300002,0.91884065,0.9283085,1.2296276,0.8854871,1.7102518,1.5511639
"2019-09-03","Valid",72.7,6.02891036874927,66.6710896312507,150,278,0,1.0200005,0.88894916,0.91086435,1.2266283,0.89849687,1.8338404,1.5476813
"2019-09-04","Valid",90.8,24.6452578310803,66.1547421689197,150,267,89,1.3400004,0.8603749,0.85065603,1.6932116,0.8613033,1.6567447,1.4680893
"2019-09-05","Valid",88.7,23.1807656450868,65.5192343549132,100,239,0,1.1100001,1.1732974,1.16747,1.2679112,0.9284599,1.5389605,1.686727
"2019-09-06","Valid",78.9,14.1455314934215,64.7544685065785,106,239,0,1.3300002,1.0043328,1.1488547,1.2511766,0.8888216,1.778568,1.6471658
"2019-09-07","Valid",77,13.1083276008379,63.8916723991621,122,233,0,1.2800004,1.0015764,1.1137741,1.2188435,0.93383694,1.8108399,1.6443021
"2019-09-08","Valid",77,14.0537250247458,62.9462749752542,156,256,15,1.2500002,1.0268643,1.1089325,1.2550735,0.9363735,1.8779507,1.656632
"2019-09-09","Valid",71.8,9.72597324880801,62.074026751192,133,189,18,1.3300002,1.0894697,1.1211731,1.6665633,0.9344828,1.7410228,1.5815127
"2019-09-10","Valid",67,5.51997107979245,61.4800289202076,150,278,0,1.2600002,1.1869617,1.2124641,1.4262505,0.9576273,1.8801305,1.6560175
"2019-09-14","Valid",63.3,3.21626802767673,60.0837319723233,100,278,0,1.1300004,0.95309806,0.7675843,1.4754353,0.6630478,1.4925177,1.3538847
"2019-09-15","Valid",68.1,8.23927540154241,59.8607245984576,117,283,234,1.0300002,0.85260916,0.7669349,1.1747212,0.5566058,1.6457033,1.5036011
"2019-09-16","Valid",83.9,24.3291094501472,59.5708905498528,161,256,3,1.3000004,1.7948098,1.6784148,1.3701544,1.2783947,1.5949755,2.0295734
"2019-09-17","Valid",79.8,20.6366374075705,59.1633625924295,161,272,0,0.9600005,1.3805761,1.5028558,1.4216757,0.9649608,1.792254,1.6799254
"2019-09-18","Valid",74.5,15.8678341059857,58.6321658940143,133,250,0,1.1100001,1.2622764,1.2700834,1.3919518,0.96037555,1.7800965,1.7437449
"2019-09-19","Valid",72.2,14.2000852009914,57.9999147990086,128,294,0,1.1200004,1.193954,1.1902945,1.7238996,0.8282857,1.8138413,1.735183
"2019-09-20","Valid",68.8,11.5170158681653,57.2829841318347,139,306,0,1.3000004,1.1005194,1.1056392,1.5259535,0.75392914,1.7102625,1.6517913
"2019-09-21","Valid",61.9,5.1975,56.7025,183,311,0,1.2400005,1.0255544,1.0246716,1.1638312,0.6859393,1.6135874,1.5518978
"2019-09-22","Valid",56.5,0,56.5,206,283,15,1.1900003,0.98369193,0.91609645,1.1435368,0.6963062,1.5081263,1.4476869
"2019-09-23","Valid",74.1,17.57525,56.52475,172,289,114,1.2800004,1.0187302,0.8773589,1.4269023,0.6879535,1.5144434,1.3520219
"2019-09-24","Valid",70.9,14.2844625,56.6155375,94,233,0,1.1900003,1.4044523,1.2890375,1.4227197,0.7545333,1.5352912,1.5344372
"2019-09-25","Valid",63.2,6.43276046875001,56.76723953125,117,256,3,1.0900004,1.1578574,1.2557995,1.321306,0.64881134,1.7827878,1.552788
"2019-09-26","Valid",62.6,5.65679176562501,56.943208234375,133,250,0,1.1800003,1.1229599,1.1833425,1.2270246,0.7110071,1.7447314,1.5013211
"2019-09-27","Valid",63.1,5.97286221533204,57.127137784668,89,217,0,1.2400005,1.1005728,1.1402657,1.2368038,0.7001319,1.7858925,1.5093462
"2019-09-28","Valid",721,662.757421393901,58.2425786060986,156,250,942,2.6000004,1.0984769,1.1801054,1.3119099,0.7329955,2.4095473,1.6951218
"2019-09-29","Valid",936,873.697839970724,62.3021600292759,167,228,61,5.07,3.9089687,3.838058,2.6094897,5.9547305,5.1874924,6.094118
"2019-09-30","Valid",811,741.208923070714,69.7910769292856,178,261,25,5.19,4.497089,4.575306,3.3784423,4.500933,3.908867,7.2696657
"2019-10-01","Valid",631,552.734536299896,78.2654637001037,178,311,0,4.73,4.455991,4.588532,3.2490485,4.810747,5.2107053,7.2014723
"2019-10-02","Valid",458,372.186782827496,85.8132171725038,217,317,0,4.1600003,4.021925,4.397197,3.3521671,4.341976,3.9567695,5.8293104
"2019-10-03","Valid",329,236.665814923532,92.3341850764682,161,322,0,3.7400002,3.6193805,4.159404,3.1025515,3.8651717,3.9019191,4.66788
"2019-10-04","Valid",252,154.173745879771,97.8262541202291,78,217,0,3.5200002,3.350694,3.7968225,2.8822985,3.3004253,3.9350295,4.0437946
"2019-10-05","Valid",217,114.590482392481,102.409517607519,67,178,0,3.42,3.287081,3.4889922,3.028548,3.0371222,4.0082426,3.431597
"2019-10-06","Valid",197,90.7268569737949,106.273143026205,67,217,25,3.4000003,3.2468984,3.2251227,3.2836056,2.8983614,4.0568366,2.9621692
"2019-10-07","Valid",183,73.4240705502193,109.575929449781,78,200,0,3.3400002,3.334694,3.067996,3.0417857,2.558557,3.8507948,2.8677647
"2019-10-08","Valid",167,54.5647413124221,112.435258687578,50,217,0,3.2200003,3.154293,2.8373232,2.9773893,2.4385445,3.7735305,2.738426
"2019-10-09","Valid",154,39.0417855015247,114.958214498475,61,233,0,3.1400003,2.9697173,2.5905154,2.8217518,2.204555,3.234491,2.8271089
"2019-10-10","Valid",155,37.7760664774609,117.223933522539,72,228,0,3.0700002,2.7551253,2.3655233,2.5394406,1.9649308,3.538321,2.7495768
"2019-10-11","Valid",167,47.7349505920269,119.265049407973,117,233,56,2.7700002,2.581389,2.2040339,2.4709334,1.8726349,3.2745714,2.9043026
"2019-10-12","Valid",197,75.9107991482737,121.089200851726,0,233,201,3.0200005,2.9640362,2.4447832,2.6649482,1.842689,3.161993,3.0941906
"2019-10-13","Valid",201,78.3044031432482,122.695596856752,0,128,0,3.13,4.674612,3.8188596,2.379163,2.3536496,2.8155441,4.108063
"2019-10-14","Valid",187,62.9226874902483,124.077312509752,6,172,0,3.4000003,4.3610764,3.9239798,2.605239,2.9436193,3.2882555,3.7214975
"2019-10-15","Valid",170,44.7717222143889,125.228277785611,6,139,0,3.4000003,4.1010094,3.734396,2.7875714,2.938847,3.3147693,4.071373
"2019-10-16","Valid",160,33.8466578545411,126.153342145459,56,200,3,3.3400002,3.888901,3.5844173,2.7469938,2.8882785,3.4316232,3.9800477
"2019-10-17","Valid",150,23.1176455135539,126.882354486446,22,106,0,3.2600002,3.6596642,3.4113016,2.6347992,2.5893147,3.4379644,3.9456978
"2019-10-18","Valid",144,16.5352945304195,127.464705469581,0,133,0,3.2100003,3.5058293,3.3201866,2.8798015,2.7904887,3.5537343,4.0517917
"2019-10-19","Valid",144,16.0626176356457,127.937382364354,0,161,0,3.13,3.3752375,3.1539779,2.7553363,2.747518,3.4978623,3.894127
"2019-10-20","Valid",135,6.67393638865622,128.326063611344,33,217,0,3.0700002,3.2387106,2.989426,2.6753652,2.6351075,3.4749627,3.8900437
"2019-10-21","Valid",134,5.33800205213831,128.661997947862,106,189,25,2.9500003,3.0578337,2.814516,2.5116236,2.30825,3.3526583,3.7244925
"2019-10-22","Valid",144,15.036618910532,128.963381089468,78,178,64,2.8800004,3.1081896,2.9267638,2.58264,2.2433953,3.5691235,3.7754884
"2019-10-23","Valid",153,23.7691846972669,129.230815302733,22,128,18,2.7300003,3.5143595,3.340931,2.6084902,2.3423994,3.485168,4.061614
"2019-10-24","Valid",140,10.5391260027477,129.460873997252,33,194,0,2.6900003,3.4698563,3.3734179,2.6228478,2.6964812,3.477407,3.9645066
"2019-10-25","Valid",132,2.34269488506118,129.657305114939,61,111,0,2.7300003,3.248005,3.1572547,2.4801698,2.4719799,3.4935882,3.6848338
"2019-10-26","Valid",151,21.1402740186816,129.859725981318,33,106,0,2.8500004,3.1190805,3.066543,2.592365,2.6138453,3.4444203,3.803506
"2019-10-27","Valid",650,519.17316362353,130.82683637647,44,161,427,4.67,3.0507903,2.9828143,2.6489747,2.9018745,3.6346893,3.9973738
"2019-10-28","Valid",676,542.090486996297,133.909513003703,28,156,0,6.56,6.6327906,6.290052,3.7361388,7.822841,5.4859176,7.625268
"2019-10-29","Valid",572,432.586425317766,139.413574682234,50,122,10,6.4,6.5841007,6.793105,4.4444213,6.3696356,5.65408,7.773878
"2019-10-30","Valid",619,472.231370151661,146.768629848339,33,67,193,5.69,6.470522,6.7105618,4.8174953,6.7555833,5.3754625,7.7998447
"2019-10-31","Valid",963,806.864243368059,156.135756631941,33,56,191,6.2400002,7.8755054,7.554755,5.4285154,7.215028,5.604455,8.408303
"2019-11-01","Valid",1100,931.601977894894,168.398022105106,-61,50,13,7.19,8.418858,7.782632,6.9026833,7.925352,6.7040796,9.258088
"2019-11-02","Valid",1090,908.006633136909,181.993366863091,-50,72,0,7.5600004,8.544956,8.006279,8.166077,8.263236,7.608949,9.531752
"2019-11-03","Valid",1000,805.487967269287,194.512032730713,-28,78,0,7.4400005,8.327232,7.9516916,8.452354,8.24143,7.5790343,9.527699
"2019-11-04","Valid",868,662.514270930316,205.485729069684,-11,117,0,6.8700004,8.081963,7.741576,8.225927,7.9241047,7.4829965,9.446274
"2019-11-05","Valid",705,490.236044199843,214.763955800157,0,122,0,6.3700004,7.784007,7.3731685,7.859969,7.4981837,7.350654,9.184996
"2019-11-06","Valid",548,325.733269571627,222.266730428373,-44,72,0,5.96,7.4331846,6.911797,7.3799124,6.9696608,6.9550514,8.658861
"2019-11-07","Valid",447,218.911652290067,228.088347709933,-11,139,0,5.7400002,7.190524,6.44974,6.8604727,6.635845,6.6128216,8.2722435
"2019-11-08","Valid",391,158.445386939429,232.554613060571,-89,17,0,5.54,6.854635,5.8816137,6.4189878,5.9893456,6.071987,7.4730854
"2019-11-09","Valid",358,121.977607049909,236.022392950091,-72,11,0,5.3900003,6.7676888,5.655531,6.2734733,6.1244597,5.781909,7.6263647
"2019-11-10","Valid",336,97.2683058519088,238.731694148091,-11,89,0,5.3,6.677705,5.412077,6.248891,5.919365,5.862276,7.2111545
"2019-11-11","Valid",314,73.1505011084136,240.849498891586,6,111,5,5.1200004,6.5450954,5.08621,6.0974927,5.548269,5.9503174,6.830871
"2019-11-12","Valid",295,52.4820913040912,242.517908695909,-133,6,53,4.82,6.4875154,4.9037533,5.9419546,5.3079176,5.9648895,6.598286
"2019-11-13","Valid",274,30.1297888117531,243.870211188247,-167,-78,0,4.7400002,6.9568725,5.3308635,6.110808,5.5308146,5.8920183,6.87805
"2019-11-14","Valid",280,34.9929757446216,245.007024255378,-111,-28,0,4.8100004,6.7658696,5.3672585,6.378489,5.7423286,6.1008444,6.440924
"2019-11-15","Valid",268,22.024033813775,245.975966186225,-100,0,0,4.77,6.547629,5.1973968,6.493562,5.554506,6.4241614,6.2994394
"2019-11-16","Valid",257,10.1817625277419,246.818237472258,-61,39,0,4.67,6.36311,5.05568,6.5413723,5.3795996,6.6545753,6.133616
"2019-11-17","Valid",272,24.3970365881613,247.602963411839,-50,56,0,4.59,6.198529,4.918128,6.4846773,5.1666803,6.838291,5.880764
"2019-11-18","Valid",289,40.5855596252992,248.414440374701,-50,33,8,4.75,6.1037617,4.8790464,6.4901695,5.1500316,7.098708,5.935888
"2019-11-19","Valid",294,44.679820876058,249.320179123942,-11,33,0,4.9,6.1258235,4.9979677,6.408035,5.2115116,7.3370686,6.0119996
"2019-11-20","Valid",287,36.6703991663107,250.329600833689,6,56,10,4.8100004,6.1094155,5.06728,6.3021345,5.215139,7.368844,5.8578634
"2019-11-21","Valid",286,34.5920042205976,251.407995779402,6,100,71,4.65,6.198875,5.1993847,6.18692,5.142049,7.3429165,5.8500195
"2019-11-22","Valid",316,63.431128771431,252.568871228569,11,122,0,4.6800003,6.721574,5.8257623,6.221243,4.9771256,7.352665,6.1169796
"2019-11-23","Valid",328,74.1063671158986,253.893632884101,-56,44,0,5.01,6.657919,5.955884,5.9363923,5.232905,7.0853405,5.945572
"2019-11-24","Valid",327,71.5743008593567,255.425699140643,-33,22,15,5.11,6.724909,6.0497236,6.031348,5.526598,7.29489,6.260479
"2019-11-25","Valid",309,51.8847274762691,257.115272523731,-11,100,0,5.1200004,6.8409424,6.1902003,5.990881,5.525712,7.290411,6.058138
"2019-11-26","Valid",286,27.1542659083108,258.845734091689,-22,139,0,4.9900002,6.7671843,6.1149335,5.762425,5.332218,7.2151327,5.816738
"2019-11-27","Valid",299,38.4702719834923,260.529728016508,-6,128,71,4.8,6.668105,6.0264096,5.55353,5.122142,7.223504,5.6696086
"2019-11-28","Valid",322,59.7989469016622,262.201053098338,0,61,0,4.7400002,7.0203342,6.620362,5.6032147,4.990737,7.194089,5.9406967
"2019-11-29","Valid",309,45.0831753021996,263.9168246978,0,28,0,4.9900002,6.9849215,6.6915827,5.3929925,5.3412175,7.1523337,5.743708
"2019-11-30","Valid",316,50.3334003663345,265.666599633665,17,39,53,5.01,7.000594,6.6331015,5.384008,5.4064555,7.2124596,5.8153467
"2019-12-01","Valid",541,273.246561309774,267.753438690226,17,61,79,5.4900002,7.290077,7.023317,5.4877434,5.333309,7.1373816,5.9880943
"2019-12-02","Valid",637,366.703552165357,270.296447834643,0,33,8,6.77,7.8804893,8.045872,5.944103,6.5718393,7.0701823,7.329353
"2019-12-03","Valid",596,323.215338392071,272.784661607929,-17,28,0,6.9900002,7.9770374,8.484402,6.366603,7.141956,7.050747,7.2511263
"2019-12-04","Valid",540,265.14433614401,274.85566385599,-17,33,0,6.8700004,7.9485693,8.404151,6.3106117,7.0513763,6.9771833,7.235527
"2019-12-05","Valid",468,191.57953544069,276.42046455931,-56,67,0,6.6400003,7.859418,8.17373,6.1563063,6.821109,6.8251114,7.203575
"2019-12-06","Valid",404,126.577507801772,277.422492198228,-39,83,0,6.2700005,7.7670593,7.8719816,5.977323,6.5155745,6.781057,7.1087666
"2019-12-07","Valid",355,77.1326193119484,277.867380688052,-94,39,0,6,7.584979,7.5772038,5.6635194,6.128771,6.5915437,6.7797155
"2019-12-08","Valid",336,61.1310022304683,274.868997769532,-94,50,0,5.82,7.517211,7.3342323,5.3758397,6.0238338,6.68386,6.619607
"2019-12-09","Valid",365,95.1316578167225,269.868342183277,6,100,61,5.71,7.4120946,7.093168,5.352835,5.8503556,6.6891127,6.394566
"2019-12-10","Valid",422,157.753384295105,264.246615704895,-89,89,0,5.7200003,7.5442343,7.370393,5.34105,5.588205,6.49006,6.6479874
"2019-12-11","Valid",380,122.183915137445,257.816084862555,-100,-44,0,5.86,7.5509224,7.4290853,5.3234634,6.0792217,6.7513475,6.8362827
"2019-12-12","Valid",331,79.7175253386231,251.282474661377,-94,-39,3,5.69,7.5352955,7.3105392,5.366548,6.1489873,6.9103947,6.631899
"2019-12-13","Valid",326,80.9784057714844,245.021594228516,-39,56,0,5.57,7.4844084,7.0591984,5.4235263,5.9057293,6.99154,6.421686
"2019-12-14","Valid",319,80.260438671875,238.739561328125,-22,83,0,5.5600004,7.3285255,6.7789836,5.3600497,5.6216793,6.930419,6.2837706
"2019-12-15","Valid",296,62.835609375,233.164390625,-56,39,0,5.4700003,7.203709,6.594979,5.200631,5.470639,6.856639,6.3021307
"2019-12-16","Valid",271,41.916875,229.083125,-61,-33,18,5.2200003,7.1639423,6.467604,5.2297,5.416808,6.860954,6.1101027
"2019-12-17","Valid",270,44.275,225.725,-67,-6,3,5.0600004,7.2415667,6.441011,5.1191206,5.3413224,6.8603625,6.1373925
"2019-12-18","Valid",261,38.5,222.5,-78,-6,0,4.9900002,7.212785,6.294616,5.255049,5.325884,6.927782,5.9948606
"2019-12-19","Valid",221,0,221,-133,-56,0,5.11,7.164982,6.092284,5.319689,5.2773027,7.0153847,5.89773
"2019-12-20","Valid",278,56.9416106256475,221.058389374353,-100,11,0,5.05,7.122986,5.840149,5.4031487,5.250769,7.0738707,5.946537
"2019-12-21","Valid",260,38.8362052164733,221.163794783527,-56,39,0,4.82,7.048012,5.5843205,5.5297875,5.2965665,7.204279,5.9630013
"2019-12-22","Valid",241,19.7612175182334,221.238782481767,-44,83,0,4.6200004,6.9335766,5.363408,5.6109166,5.0783954,7.167438,5.5666814
"2019-12-23","Valid",237,15.7280880264164,221.271911973584,-39,117,0,4.5800004,6.8245454,5.1947565,5.474038,4.917264,7.0859146,5.4469457
"2019-12-24","Valid",236,15.2475289211216,220.752471078878,-44,122,0,4.53,6.708471,5.092548,5.3949924,4.7958846,7.0124803,5.3958516
"2019-12-25","Valid",233,12.9890349971747,220.010965002825,-44,128,0,4.48,6.6092935,5.042429,5.263903,4.7102547,6.987298,5.373907
"2019-12-26","Valid",234,14.8156095292916,219.184390470708,11,161,0,4.42,6.516225,5.0096173,5.090309,4.608319,6.9774027,5.257724
"2019-12-27","Valid",228,9.625,218.375,11,172,0,4.19,6.393319,5.0171905,5.0367637,4.427527,6.8806977,4.9992404
"2019-12-28","Valid",218,0,218,-17,33,0,4.05,6.316618,5.062306,4.8439274,4.2745633,6.85501,4.7241054
"2019-12-29","Valid",283,64.90859375,218.09140625,6,139,127,4.1000004,6.42737,5.1676693,4.80011,4.492846,6.998479,5.051014
"2019-12-30","Valid",764,544.8802734375,219.1197265625,6,150,132,5.9300003,7.1292477,6.3485994,4.944337,4.3967752,6.819053,5.61049
"2019-12-31","Valid",1010,787.265934082031,222.734065917969,-22,11,5,8.65,8.258253,8.285486,6.2415075,7.391782,7.2599277,8.750091
"2020-01-01","Valid",967,737.151450341797,229.848549658203,-61,0,0,8.66,8.57824,9.1770735,7.1937675,8.10794,7.67784,8.611903
"2020-01-02","Valid",857,617.352637688462,239.647362311538,-61,61,0,8.14,8.702277,9.113949,7.2891016,8.010793,7.5089617,8.642583
"2020-01-03","Valid",752,502.106568526147,249.893431473853,11,100,0,7.69,8.618444,8.803564,7.1133146,7.6320715,7.2620244,8.527627
"2020-01-04","Valid",621,361.864000216075,259.135999783925,-6,44,3,7.3100004,8.293232,8.480853,6.8763,7.1394815,6.830665,8.193668
"2020-01-05","Valid",521,253.692878433492,267.307121566508,-44,6,0,7.01,8.076362,8.163335,6.4669337,6.869381,6.5357914,8.240415
"2020-01-06","Valid",468,193.609837495662,274.390162504338,-44,72,0,6.83,7.9339075,7.823854,6.010111,6.676777,6.338607,8.111518
"2020-01-07","Valid",425,144.557552549591,280.442447450409,-61,72,0,6.61,7.7562065,7.4785557,5.6631613,6.3943315,6.2310405,7.816129
"2020-01-08","Valid",386,100.365111108372,285.634888891628,-72,56,0,6.44,7.610614,7.2099648,5.472886,6.2286677,6.20326,7.8287196
"2020-01-09","Valid",346,55.7814777752437,290.218522224756,-72,0,0,6.19,7.4890876,6.9969645,5.2950554,6.068535,6.190513,7.5610046
"2020-01-10","Valid",351,56.5908356921004,294.4091643079,0,100,3,6.07,7.400013,6.837227,5.2266245,5.936282,6.2478843,7.386005
"2020-01-11","Valid",1110,810.626581608943,299.373418391057,39,139,556,4.8100004,7.237091,6.673068,5.037293,5.664417,6.169162,7.1790485
"2020-01-12","Valid",2480,2170.96004843749,309.039951562509,-28,39,61,4.82,7.832826,8.241063,6.796463,9.756508,8.29878,9.481877
"2020-01-13","Valid",2760,2432.01028322021,327.989716779794,-28,11,3,5.7200003,8.852409,8.146134,6.6187186,8.434033,8.5293255,8.467596
"2020-01-14","Valid",2610,2255.85772470858,354.142275291422,-11,22,0,6.67,8.812069,8.037727,6.4829364,8.475892,8.066539,7.9834557
"2020-01-15","Valid",2310,1929.50124157649,380.498758423509,6,61,0,7.48,8.685841,8.143598,6.2019167,8.501631,8.010077,8.024607
"2020-01-16","Valid",1960,1556.37418430813,403.625815691868,-67,44,5,7.87,8.597791,8.271366,6.0636153,8.572692,7.9598002,8.161744
"2020-01-17","Valid",1580,1156.88934246551,423.110657534489,-78,-28,0,7.78,8.667683,8.345259,6.125704,8.719044,8.085289,8.1297245
"2020-01-18","Valid",1330,891.283939417255,438.716060582745,-67,28,198,7.32,8.698945,8.366624,6.328202,8.7549095,7.9904795,8.047871
"2020-01-19","Valid",1550,1099.6769508205,450.323049179505,-161,50,5,7.21,8.546661,8.042226,6.2457495,8.196863,7.7026772,7.591826
"2020-01-20","Valid",1370,912.158569923624,457.841430076376,-161,-89,0,8.03,8.785079,8.171682,7.322051,8.928757,7.928615,8.067549
